date,region,ias_regional
2024-07-07,Nouvelle-Aquitaine,0.16333333333333333
2024-07-07,Occitanie,0.05
2024-07-07,Pays de la Loire,0.04
2024-07-07,Provence-Alpes-Côte d'Azur,0.0
2024-07-07,Île-de-France,0.01
2024-07-08,Auvergne-Rhône-Alpes,0.015
2024-07-08,Bourgogne-Franche-Comté,0.005
2024-07-08,Bretagne,0.045
2024-07-08,Centre-Val de Loire,0.04
2024-07-08,Corse,0.0
2024-07-08,Grand Est,0.01
2024-07-08,Hauts-de-France,0.08
2024-07-08,Normandie,0.015
2024-07-08,Nouvelle-Aquitaine,0.21333333333333335
2024-07-08,Occitanie,0.07
2024-07-08,Pays de la Loire,0.04
2024-07-08,Provence-Alpes-Côte d'Azur,0.0
2024-07-08,Île-de-France,0.01
2024-07-09,Auvergne-Rhône-Alpes,0.02
2024-07-09,Bourgogne-Franche-Comté,0.005
2024-07-09,Bretagne,0.05
2024-07-09,Centre-Val de Loire,0.04
2024-07-09,Corse,0.0
2024-07-09,Grand Est,0.0033333333333333335
2024-07-09,Hauts-de-France,0.08499999999999999
2024-07-09,Normandie,0.01
2024-07-09,Nouvelle-Aquitaine,0.25666666666666665
2024-07-09,Occitanie,0.085
2024-07-09,Pays de la Loire,0.04
2024-07-09,Provence-Alpes-Côte d'Azur,0.0
2024-07-09,Île-de-France,0.0
2024-07-10,Auvergne-Rhône-Alpes,0.025
2024-07-10,Bourgogne-Franche-Comté,0.01
2024-07-10,Bretagne,0.05
2024-07-10,Centre-Val de Loire,0.04
2024-07-10,Corse,0.0
2024-07-10,Grand Est,0.0033333333333333335
2024-07-10,Hauts-de-France,0.08499999999999999
2024-07-10,Normandie,0.01
2024-07-10,Nouvelle-Aquitaine,0.25999999999999995
2024-07-10,Occitanie,0.085
2024-07-10,Pays de la Loire,0.04
2024-07-10,Provence-Alpes-Côte d'Azur,0.0
2024-07-10,Île-de-France,0.0
2024-07-11,Auvergne-Rhône-Alpes,0.03
2024-07-11,Bourgogne-Franche-Comté,0.01
2024-07-11,Bretagne,0.05
2024-07-11,Centre-Val de Loire,0.04
2024-07-11,Corse,0.0
2024-07-11,Grand Est,0.0033333333333333335
2024-07-11,Hauts-de-France,0.08499999999999999
2024-07-11,Normandie,0.01
2024-07-11,Nouvelle-Aquitaine,0.2333333333333333
2024-07-11,Occitanie,0.07
2024-07-11,Pays de la Loire,0.03
2024-07-11,Provence-Alpes-Côte d'Azur,0.0
2024-07-11,Île-de-France,0.0
2024-07-12,Auvergne-Rhône-Alpes,0.025
2024-07-12,Bourgogne-Franche-Comté,0.01
2024-07-12,Bretagne,0.06
2024-07-12,Centre-Val de Loire,0.04
2024-07-12,Corse,0.0
2024-07-12,Grand Est,0.006666666666666667
2024-07-12,Hauts-de-France,0.08499999999999999
2024-07-12,Normandie,0.005
2024-07-12,Nouvelle-Aquitaine,0.18000000000000002
2024-07-12,Occitanie,0.055
2024-07-12,Pays de la Loire,0.03
2024-07-12,Provence-Alpes-Côte d'Azur,0.0
2024-07-12,Île-de-France,0.0
2024-07-13,Auvergne-Rhône-Alpes,0.030000000000000002
2024-07-13,Bourgogne-Franche-Comté,0.01
2024-07-13,Bretagne,0.06
2024-07-13,Centre-Val de Loire,0.04
2024-07-13,Corse,0.0
2024-07-13,Grand Est,0.006666666666666667
2024-07-13,Hauts-de-France,0.08
2024-07-13,Normandie,0.005
2024-07-13,Nouvelle-Aquitaine,0.13333333333333333
2024-07-13,Occitanie,0.035
2024-07-13,Pays de la Loire,0.03
2024-07-13,Provence-Alpes-Côte d'Azur,0.0
2024-07-13,Île-de-France,0.0
2024-07-14,Auvergne-Rhône-Alpes,0.025
2024-07-14,Bourgogne-Franche-Comté,0.005
2024-07-14,Bretagne,0.06
2024-07-14,Centre-Val de Loire,0.03
2024-07-14,Corse,0.0
2024-07-14,Grand Est,0.006666666666666667
2024-07-14,Hauts-de-France,0.065
2024-07-14,Normandie,0.0
2024-07-14,Nouvelle-Aquitaine,0.09999999999999999
2024-07-14,Occitanie,0.02
2024-07-14,Pays de la Loire,0.03
2024-07-14,Provence-Alpes-Côte d'Azur,0.01
2024-07-14,Île-de-France,0.0
2024-07-15,Auvergne-Rhône-Alpes,0.02
2024-07-15,Bourgogne-Franche-Comté,0.005
2024-07-15,Bretagne,0.06
2024-07-15,Centre-Val de Loire,0.03
2024-07-15,Corse,0.0
2024-07-15,Grand Est,0.006666666666666667
2024-07-15,Hauts-de-France,0.055
2024-07-15,Normandie,0.0
2024-07-15,Nouvelle-Aquitaine,0.07666666666666666
2024-07-15,Occitanie,0.01
2024-07-15,Pays de la Loire,0.025
2024-07-15,Provence-Alpes-Côte d'Azur,0.01
2024-07-15,Île-de-France,0.0
2024-07-16,Auvergne-Rhône-Alpes,0.02
2024-07-16,Bourgogne-Franche-Comté,0.005
2024-07-16,Bretagne,0.06
2024-07-16,Centre-Val de Loire,0.02
2024-07-16,Corse,0.0
2024-07-16,Grand Est,0.01
2024-07-16,Hauts-de-France,0.05
2024-07-16,Normandie,0.0
2024-07-16,Nouvelle-Aquitaine,0.06
2024-07-16,Occitanie,0.005
2024-07-16,Pays de la Loire,0.03
2024-07-16,Provence-Alpes-Côte d'Azur,0.02
2024-07-16,Île-de-France,0.0
2024-07-17,Auvergne-Rhône-Alpes,0.02
2024-07-17,Bourgogne-Franche-Comté,0.005
2024-07-17,Bretagne,0.05
2024-07-17,Centre-Val de Loire,0.02
2024-07-17,Corse,0.0
2024-07-17,Grand Est,0.01
2024-07-17,Hauts-de-France,0.034999999999999996
2024-07-17,Normandie,0.0
2024-07-17,Nouvelle-Aquitaine,0.04666666666666667
2024-07-17,Occitanie,0.005
2024-07-17,Pays de la Loire,0.03
2024-07-17,Provence-Alpes-Côte d'Azur,0.02
2024-07-17,Île-de-France,0.0
2024-07-18,Auvergne-Rhône-Alpes,0.01
2024-07-18,Bourgogne-Franche-Comté,0.005
2024-07-18,Bretagne,0.04
2024-07-18,Centre-Val de Loire,0.02
2024-07-18,Corse,0.0
2024-07-18,Grand Est,0.01
2024-07-18,Hauts-de-France,0.02
2024-07-18,Normandie,0.0
2024-07-18,Nouvelle-Aquitaine,0.04
2024-07-18,Occitanie,0.005
2024-07-18,Pays de la Loire,0.02
2024-07-18,Provence-Alpes-Côte d'Azur,0.02
2024-07-18,Île-de-France,0.0
2024-07-19,Auvergne-Rhône-Alpes,0.01
2024-07-19,Bourgogne-Franche-Comté,0.0
2024-07-19,Bretagne,0.03
2024-07-19,Centre-Val de Loire,0.01
2024-07-19,Corse,0.0
2024-07-19,Grand Est,0.006666666666666667
2024-07-19,Hauts-de-France,0.015
2024-07-19,Normandie,0.0
2024-07-19,Nouvelle-Aquitaine,0.03333333333333333
2024-07-19,Occitanie,0.005
2024-07-19,Pays de la Loire,0.02
2024-07-19,Provence-Alpes-Côte d'Azur,0.02
2024-07-19,Île-de-France,0.0
2024-07-20,Auvergne-Rhône-Alpes,0.01
2024-07-20,Bourgogne-Franche-Comté,0.0
2024-07-20,Bretagne,0.025
2024-07-20,Centre-Val de Loire,0.01
2024-07-20,Corse,0.0
2024-07-20,Grand Est,0.0033333333333333335
2024-07-20,Hauts-de-France,0.005
2024-07-20,Normandie,0.0
2024-07-20,Nouvelle-Aquitaine,0.03333333333333333
2024-07-20,Occitanie,0.005
2024-07-20,Pays de la Loire,0.02
2024-07-20,Provence-Alpes-Côte d'Azur,0.01
2024-07-20,Île-de-France,0.0
2024-07-21,Auvergne-Rhône-Alpes,0.005
2024-07-21,Bourgogne-Franche-Comté,0.0
2024-07-21,Bretagne,0.02
2024-07-21,Centre-Val de Loire,0.01
2024-07-21,Corse,0.0
2024-07-21,Grand Est,0.0033333333333333335
2024-07-21,Hauts-de-France,0.0
2024-07-21,Normandie,0.0
2024-07-21,Nouvelle-Aquitaine,0.03
2024-07-21,Occitanie,0.005
2024-07-21,Pays de la Loire,0.01
2024-07-21,Provence-Alpes-Côte d'Azur,0.01
2024-07-21,Île-de-France,0.0
2024-07-22,Auvergne-Rhône-Alpes,0.005
2024-07-22,Bourgogne-Franche-Comté,0.0
2024-07-22,Bretagne,0.02
2024-07-22,Centre-Val de Loire,0.01
2024-07-22,Corse,0.0
2024-07-22,Grand Est,0.0033333333333333335
2024-07-22,Hauts-de-France,0.0
2024-07-22,Normandie,0.005
2024-07-22,Nouvelle-Aquitaine,0.02666666666666667
2024-07-22,Occitanie,0.005
2024-07-22,Pays de la Loire,0.01
2024-07-22,Provence-Alpes-Côte d'Azur,0.01
2024-07-22,Île-de-France,0.0
2024-07-23,Auvergne-Rhône-Alpes,0.005
2024-07-23,Bourgogne-Franche-Comté,0.0
2024-07-23,Bretagne,0.02
2024-07-23,Centre-Val de Loire,0.0
2024-07-23,Corse,0.0
2024-07-23,Grand Est,0.0033333333333333335
2024-07-23,Hauts-de-France,0.0
2024-07-23,Normandie,0.0025
2024-07-23,Nouvelle-Aquitaine,0.02333333333333333
2024-07-23,Occitanie,0.005
2024-07-23,Pays de la Loire,0.01
2024-07-23,Provence-Alpes-Côte d'Azur,0.0
2024-07-23,Île-de-France,0.0
2024-07-24,Auvergne-Rhône-Alpes,0.0
2024-07-24,Bourgogne-Franche-Comté,0.0
2024-07-24,Bretagne,0.02
2024-07-24,Centre-Val de Loire,0.0
2024-07-24,Corse,0.0
2024-07-24,Grand Est,0.0
2024-07-24,Hauts-de-France,0.005
2024-07-24,Normandie,0.0
2024-07-24,Nouvelle-Aquitaine,0.016666666666666666
2024-07-24,Occitanie,0.0
2024-07-24,Pays de la Loire,0.01
2024-07-24,Provence-Alpes-Côte d'Azur,0.0
2024-07-24,Île-de-France,0.0
2024-07-25,Auvergne-Rhône-Alpes,0.0
2024-07-25,Bourgogne-Franche-Comté,0.0
2024-07-25,Bretagne,0.02
2024-07-25,Centre-Val de Loire,0.0
2024-07-25,Corse,0.0
2024-07-25,Grand Est,0.0
2024-07-25,Hauts-de-France,0.005
2024-07-25,Normandie,0.0
2024-07-25,Nouvelle-Aquitaine,0.016666666666666666
2024-07-25,Occitanie,0.0
2024-07-25,Pays de la Loire,0.01
2024-07-25,Provence-Alpes-Côte d'Azur,0.0
2024-07-25,Île-de-France,0.0
